Index,Klasifikasi
3403,Kesehatan
177015,Lainnya
222037,Pendidikan
232768,Lainnya
213965,Lainnya
289908,Lainnya
309539,Pendidikan
15036,Pendidikan
208627,Kesehatan
31604,Lainnya
35148,Lainnya
298105,Kesehatan
301092,Pendidikan
43360,Pendidikan
106130,Kesehatan
225247,Lainnya
42751,Pendidikan
163593,Pendidikan
27033,Lainnya
67586,Pendidikan
198089,Pendidikan
244551,Kesehatan
259639,Lainnya
68835,Pendidikan
285968,Pendidikan
50072,Pendidikan
273678,Pendidikan
7259,Lainnya
94921,Kesehatan
308249,Kesehatan
129634,Kesehatan
319428,Kesehatan
275801,Lainnya
319668,Pendidikan
197439,Pendidikan
265711,Lainnya
218251,Lainnya
218638,Lainnya
118814,Pendidikan
285313,Kesehatan
278536,Kesehatan
295598,Pendidikan
168798,Pendidikan
70688,Kesehatan
79014,Kesehatan
213442,Pendidikan
5910,Kesehatan
182295,Pendidikan
398,Pendidikan
28183,Kesehatan
15661,Pendidikan
111786,Kesehatan
48420,Kesehatan
134985,Lainnya
19822,Pendidikan
144914,Lainnya
44315,Lainnya
129074,Pendidikan
317794,Lainnya
222092,Lainnya
280517,Pendidikan
237861,Lainnya
224282,Pendidikan
184004,Pendidikan
28037,Lainnya
281872,Pendidikan
4765,Lainnya
158673,Kesehatan
1850,Pendidikan
143947,Lainnya
296264,Pendidikan
218471,Kesehatan
28015,Kesehatan
293615,Kesehatan
77400,Kesehatan
128812,Pendidikan
108817,Lainnya
324183,Pendidikan
29402,Lainnya
95759,Lainnya
230442,Kesehatan
115443,Kesehatan
47060,Kesehatan
8767,Pendidikan
154679,Kesehatan
225144,Lainnya
197723,Lainnya
268112,Pendidikan
287221,Lainnya
218682,Pendidikan
108935,Pendidikan
24735,Pendidikan
38562,Lainnya
99847,Lainnya
317581,Lainnya
198327,Lainnya
106247,Lainnya
288721,Lainnya
317586,Kesehatan
54546,Kesehatan
312267,Lainnya
146679,Pendidikan
186965,Lainnya
198122,Lainnya
227077,Kesehatan
277298,Kesehatan
156730,Lainnya
215783,Kesehatan
91103,Lainnya
288329,Kesehatan
34778,Lainnya
6582,Kesehatan
13597,Pendidikan
284741,Kesehatan
205599,Kesehatan
310522,Kesehatan
315949,Pendidikan
86269,Lainnya
243982,Kesehatan
259508,Pendidikan
159543,Pendidikan
91692,Pendidikan
162260,Pendidikan
28782,Lainnya
71625,Lainnya
224189,Lainnya
207010,Pendidikan
178580,Pendidikan
81465,Lainnya
129775,Lainnya
68286,Lainnya
183205,Kesehatan
270131,Pendidikan
108288,Pendidikan
310362,Lainnya
291116,Pendidikan
15388,Pendidikan
164,Lainnya
141173,Lainnya
83714,Lainnya
290485,Lainnya
21891,Pendidikan
242758,Pendidikan
207265,Pendidikan
219914,Kesehatan
147667,Lainnya
256049,Lainnya
307139,Kesehatan
25754,Kesehatan
15903,Pendidikan
208410,Kesehatan
92685,Pendidikan
304227,Kesehatan
165931,Kesehatan
91616,Pendidikan
307148,Lainnya
179597,Pendidikan
157194,Lainnya
22303,Kesehatan
120577,Kesehatan
192835,Pendidikan
262193,Pendidikan
41479,Kesehatan
201694,Kesehatan
321196,Lainnya
126960,Kesehatan
187998,Pendidikan
283507,Kesehatan
235612,Lainnya
22806,Lainnya
95648,Lainnya
320972,Lainnya
62619,Lainnya
164710,Pendidikan
269757,Kesehatan
131161,Lainnya
228055,Pendidikan
119185,Kesehatan
195395,Lainnya
131609,Lainnya
146884,Lainnya
26698,Kesehatan
83917,Pendidikan
257896,Pendidikan
164693,Pendidikan
96584,Kesehatan
107367,Kesehatan
125056,Pendidikan
185929,Kesehatan
179578,Pendidikan
80943,Lainnya
264553,Lainnya
294911,Lainnya
190775,Lainnya
121636,Pendidikan
311021,Pendidikan
71976,Kesehatan
236153,Pendidikan
47019,Pendidikan
7221,Pendidikan
104697,Lainnya
275971,Pendidikan
269109,Lainnya
42526,Pendidikan
125073,Kesehatan
102264,Lainnya
266146,Lainnya
224001,Lainnya
227330,Lainnya
169516,Pendidikan
103189,Kesehatan
112707,Kesehatan
294953,Kesehatan
26660,Kesehatan
16830,Pendidikan
292227,Kesehatan
194274,Kesehatan
221987,Pendidikan
204550,Pendidikan
209463,Kesehatan
215207,Pendidikan
241413,Pendidikan
53483,Lainnya
215561,Pendidikan
160235,Kesehatan
124554,Lainnya
318562,Kesehatan
256184,Pendidikan
46739,Lainnya
293600,Pendidikan
288986,Kesehatan
35268,Pendidikan
4061,Lainnya
109202,Lainnya
30056,Kesehatan
262154,Kesehatan
143658,Pendidikan
286787,Pendidikan
170781,Pendidikan
14453,Lainnya
198578,Kesehatan
75378,Lainnya
55773,Kesehatan
212785,Kesehatan
238817,Kesehatan
56270,Kesehatan
171909,Kesehatan
268848,Pendidikan
183654,Kesehatan
255852,Lainnya
184080,Kesehatan
288278,Kesehatan
183820,Lainnya
212703,Pendidikan
156143,Pendidikan
222739,Pendidikan
42288,Lainnya
88465,Kesehatan
116220,Pendidikan
111375,Pendidikan
237856,Kesehatan
75999,Kesehatan
43149,Pendidikan
102871,Kesehatan
170784,Lainnya
314224,Lainnya
48634,Lainnya
153874,Lainnya
237772,Kesehatan
115659,Kesehatan
300356,Kesehatan
45881,Lainnya
101217,Lainnya
27111,Pendidikan
65510,Kesehatan
301702,Pendidikan
27215,Kesehatan
137504,Lainnya
55992,Pendidikan
151636,Lainnya
264208,Pendidikan
219787,Kesehatan
32542,Pendidikan
292357,Kesehatan
172303,Lainnya
307180,Lainnya
285039,Pendidikan
227950,Lainnya
215805,Lainnya
77022,Kesehatan
15126,Kesehatan
135068,Pendidikan
175159,Pendidikan
95102,Kesehatan
113220,Lainnya
313961,Pendidikan
220989,Lainnya
114766,Pendidikan
90391,Lainnya
209517,Kesehatan
261913,Pendidikan
271518,Kesehatan
321269,Kesehatan
140385,Lainnya
59317,Kesehatan
94758,Pendidikan
197998,Kesehatan
101370,Kesehatan
243736,Pendidikan
173063,Pendidikan
241595,Pendidikan
7949,Pendidikan
291481,Kesehatan
62392,Kesehatan
231624,Lainnya
310251,Lainnya
201310,Lainnya
285891,Lainnya
315623,Lainnya
262186,Kesehatan
189059,Pendidikan
92920,Pendidikan
294656,Lainnya
304153,Kesehatan
313775,Kesehatan
113979,Kesehatan
24539,Kesehatan
6952,Pendidikan
263405,Lainnya
25477,Lainnya
95950,Kesehatan
94542,Kesehatan
257776,Lainnya
6393,Kesehatan
322323,Lainnya
131003,Lainnya
252888,Kesehatan
136759,Kesehatan
262682,Kesehatan
168034,Kesehatan
196249,Lainnya
56484,Pendidikan
125538,Lainnya
213118,Pendidikan
110030,Pendidikan
127353,Lainnya
127634,Kesehatan
58297,Kesehatan
276524,Kesehatan
46963,Kesehatan
258943,Pendidikan
225879,Lainnya
91883,Pendidikan
256402,Lainnya
20210,Lainnya
26644,Pendidikan
275887,Pendidikan
185369,Lainnya
33888,Pendidikan
88797,Pendidikan
218875,Kesehatan
317320,Lainnya
275426,Lainnya
31983,Pendidikan
266836,Lainnya
90110,Kesehatan
151915,Lainnya
266705,Lainnya
23428,Pendidikan
254673,Pendidikan
83853,Lainnya
140409,Kesehatan
258221,Kesehatan
31654,Pendidikan
172096,Pendidikan
244132,Pendidikan
232315,Pendidikan
219278,Kesehatan
102527,Pendidikan
103620,Lainnya
62084,Lainnya
213453,Kesehatan
180516,Kesehatan
13285,Pendidikan
268214,Pendidikan
87517,Pendidikan
39950,Pendidikan
97582,Lainnya
300815,Pendidikan
191688,Kesehatan
83677,Lainnya
197707,Pendidikan
102505,Lainnya
217667,Lainnya
208921,Kesehatan
211197,Pendidikan
95978,Lainnya
38399,Lainnya
108920,Kesehatan
72769,Pendidikan
89203,Kesehatan
190329,Lainnya
29733,Lainnya
54263,Lainnya
283854,Lainnya
17460,Lainnya
157412,Kesehatan
253640,Kesehatan
194528,Kesehatan
305887,Pendidikan
18396,Kesehatan
314401,Pendidikan
46360,Kesehatan
35931,Lainnya
187330,Kesehatan
218086,Pendidikan
63995,Kesehatan
167146,Lainnya
250812,Lainnya
254130,Pendidikan
318312,Lainnya
12188,Lainnya
203637,Lainnya
272098,Lainnya
117653,Pendidikan
63325,Kesehatan
42942,Lainnya
119858,Kesehatan
260392,Pendidikan
228452,Pendidikan
105491,Kesehatan
79850,Lainnya
287158,Kesehatan
44706,Pendidikan
143454,Pendidikan
224295,Lainnya
159698,Kesehatan
205788,Lainnya
154308,Pendidikan
30127,Kesehatan
197763,Lainnya
2188,Pendidikan
181643,Lainnya
92142,Kesehatan
66471,Lainnya
308482,Pendidikan
19776,Kesehatan
137096,Lainnya
316027,Pendidikan
147589,Lainnya
236992,Kesehatan
77781,Lainnya
111231,Kesehatan
59875,Pendidikan
49817,Lainnya
299869,Pendidikan
95094,Lainnya
71695,Pendidikan
211391,Pendidikan
37949,Pendidikan
166480,Kesehatan
266700,Pendidikan
19819,Kesehatan
934,Kesehatan
302309,Kesehatan
262645,Pendidikan
312816,Lainnya
299295,Lainnya
146695,Pendidikan
192558,Pendidikan
288788,Pendidikan
57518,Lainnya
316738,Lainnya
55464,Lainnya
137621,Kesehatan
146364,Lainnya
324471,Pendidikan
308979,Pendidikan
146197,Lainnya
236037,Pendidikan
22998,Lainnya
44297,Pendidikan
164570,Lainnya
180497,Pendidikan
295589,Pendidikan
76842,Kesehatan
262445,Kesehatan
159683,Kesehatan
130368,Pendidikan
154655,Lainnya
323364,Lainnya
145859,Pendidikan
117040,Lainnya
292843,Lainnya
179841,Pendidikan
256127,Kesehatan
99018,Pendidikan
61453,Kesehatan
275297,Kesehatan
202856,Lainnya
140718,Kesehatan
185103,Kesehatan
109373,Lainnya
244274,Pendidikan
66282,Lainnya
292436,Pendidikan
262194,Pendidikan
47151,Kesehatan
206136,Pendidikan
191110,Pendidikan
61226,Lainnya
161341,Lainnya
128100,Lainnya
122345,Lainnya
248988,Kesehatan
292127,Lainnya
90255,Pendidikan
271121,Pendidikan
17240,Pendidikan
322770,Lainnya
206254,Kesehatan
304154,Kesehatan
175459,Kesehatan
98367,Lainnya
89783,Kesehatan
228652,Kesehatan
10587,Kesehatan
278412,Pendidikan
298299,Kesehatan
175088,Kesehatan
251003,Kesehatan
283972,Lainnya
240616,Pendidikan
151638,Lainnya
39155,Lainnya
55638,Lainnya
233474,Pendidikan
252341,Lainnya
77814,Pendidikan
175586,Pendidikan
39930,Lainnya
106326,Pendidikan
69033,Lainnya
27720,Pendidikan
295565,Lainnya
123425,Pendidikan
1048,Kesehatan
225033,Kesehatan
191483,Kesehatan
42812,Lainnya
273121,Lainnya
270834,Lainnya
282990,Lainnya
25828,Lainnya
272025,Pendidikan
6120,Lainnya
130505,Kesehatan
164379,Pendidikan
36489,Lainnya
205264,Pendidikan
167228,Pendidikan
68595,Kesehatan
135572,Kesehatan
230354,Kesehatan
266901,Kesehatan
105397,Lainnya
156368,Pendidikan
287973,Lainnya
4054,Lainnya
253828,Pendidikan
201596,Lainnya
101144,Kesehatan
233363,Pendidikan
184326,Kesehatan
324169,Pendidikan
65864,Kesehatan
140878,Kesehatan
192070,Pendidikan
242857,Kesehatan
209391,Pendidikan
56544,Pendidikan
222737,Kesehatan
82931,Lainnya
40732,Lainnya
200876,Pendidikan
77160,Pendidikan
109758,Kesehatan
112468,Lainnya
125075,Lainnya
7074,Lainnya
314070,Pendidikan
316432,Pendidikan
183631,Pendidikan
62501,Pendidikan
62063,Pendidikan
308809,Lainnya
212288,Pendidikan
269918,Kesehatan
14281,Lainnya
254181,Lainnya
49941,Pendidikan
170411,Kesehatan
142185,Pendidikan
20907,Pendidikan
220656,Kesehatan
190332,Pendidikan
259692,Kesehatan
148882,Pendidikan
263202,Kesehatan
95670,Kesehatan
283580,Kesehatan
279399,Lainnya
84557,Lainnya
195760,Pendidikan
246408,Pendidikan
162282,Kesehatan
161920,Kesehatan
11921,Kesehatan
57982,Pendidikan
304495,Lainnya
110255,Pendidikan
42097,Kesehatan
221895,Pendidikan
24561,Pendidikan
290795,Lainnya
65481,Lainnya
65787,Kesehatan
310574,Lainnya
169060,Kesehatan
41892,Lainnya
227397,Pendidikan
195655,Kesehatan
309391,Pendidikan
59195,Lainnya
114244,Pendidikan
14175,Kesehatan
52439,Lainnya
132774,Lainnya
242902,Pendidikan
100746,Lainnya
82956,Pendidikan
218663,Kesehatan
68052,Kesehatan
29759,Kesehatan
49092,Lainnya
272457,Pendidikan
279237,Kesehatan
228882,Lainnya
77953,Kesehatan
94273,Lainnya
79842,Pendidikan
213741,Kesehatan
212265,Kesehatan
299448,Lainnya
283012,Lainnya
165586,Pendidikan
214162,Kesehatan
173513,Kesehatan
8827,Kesehatan
234698,Kesehatan
150793,Kesehatan
162334,Pendidikan
323578,Lainnya
13884,Lainnya
30980,Lainnya
259022,Pendidikan
22991,Kesehatan
304611,Lainnya
314196,Kesehatan
80399,Lainnya
114972,Pendidikan
214698,Kesehatan
134411,Kesehatan
108024,Kesehatan
289457,Pendidikan
17326,Pendidikan
76564,Pendidikan
284321,Kesehatan
295602,Pendidikan
38475,Pendidikan
320825,Kesehatan
152925,Lainnya
194188,Lainnya
209589,Kesehatan
228889,Kesehatan
205482,Lainnya
308018,Kesehatan
320867,Lainnya
25549,Kesehatan
296836,Lainnya
29462,Pendidikan
18051,Kesehatan
173708,Pendidikan
119753,Kesehatan
14614,Lainnya
289882,Lainnya
263233,Pendidikan
246186,Kesehatan
260475,Pendidikan
43736,Kesehatan
200941,Lainnya
231338,Lainnya
310416,Lainnya
52057,Kesehatan
51860,Lainnya
293773,Kesehatan
304491,Pendidikan
122983,Lainnya
151152,Pendidikan
43326,Lainnya
180340,Lainnya
125803,Kesehatan
73292,Lainnya
116308,Pendidikan
95612,Kesehatan
148272,Kesehatan
153845,Kesehatan
131925,Kesehatan
316276,Lainnya
35599,Pendidikan
20507,Lainnya
252142,Lainnya
60270,Lainnya
285551,Kesehatan
95886,Pendidikan
298284,Kesehatan
123599,Lainnya
226382,Kesehatan
202417,Pendidikan
208968,Kesehatan
277539,Lainnya
28077,Lainnya
262563,Kesehatan
305107,Kesehatan
14194,Pendidikan
117005,Kesehatan
10029,Pendidikan
275414,Lainnya
291736,Kesehatan
292850,Pendidikan
32131,Kesehatan
199134,Kesehatan
245241,Kesehatan
248309,Kesehatan
325118,Kesehatan
92636,Kesehatan
75735,Pendidikan
299316,Kesehatan
100363,Pendidikan
144407,Kesehatan
185317,Kesehatan
117333,Kesehatan
4887,Kesehatan
154077,Pendidikan
211305,Kesehatan
234617,Kesehatan
118005,Lainnya
94012,Kesehatan
261135,Kesehatan
100689,Kesehatan
75201,Pendidikan
247414,Kesehatan
155348,Kesehatan
263620,Pendidikan
66992,Lainnya
283618,Pendidikan
216425,Lainnya
116418,Lainnya
254267,Pendidikan
218476,Kesehatan
4753,Pendidikan
164312,Kesehatan
200578,Pendidikan
304803,Kesehatan
247194,Lainnya
23199,Pendidikan
66746,Pendidikan
116991,Lainnya
16860,Pendidikan
35398,Kesehatan
307539,Lainnya
125365,Lainnya
146811,Kesehatan
208368,Lainnya
34727,Pendidikan
295784,Pendidikan
220360,Pendidikan
112599,Pendidikan
144657,Kesehatan
98139,Pendidikan
25548,Pendidikan
312174,Pendidikan
244302,Pendidikan
148171,Pendidikan
139168,Lainnya
239519,Kesehatan
115370,Pendidikan
157051,Kesehatan
271830,Kesehatan
66624,Lainnya
78730,Pendidikan
266664,Pendidikan
200188,Pendidikan
188315,Kesehatan
38653,Kesehatan
274935,Lainnya
85654,Kesehatan
204496,Pendidikan
43872,Lainnya
261432,Lainnya
99119,Kesehatan
271030,Lainnya
190535,Pendidikan
100616,Lainnya
260995,Lainnya
240964,Kesehatan
146903,Pendidikan
100688,Kesehatan
306897,Pendidikan
203961,Pendidikan
312689,Lainnya
50701,Kesehatan
124002,Pendidikan
46186,Lainnya
224339,Lainnya
196929,Kesehatan
166131,Pendidikan
293292,Lainnya
29894,Kesehatan
249655,Pendidikan
123735,Lainnya
165274,Lainnya
138392,Lainnya
96901,Lainnya
249424,Pendidikan
260341,Kesehatan
28611,Lainnya
79573,Kesehatan
183030,Kesehatan
10975,Lainnya
312845,Lainnya
107636,Pendidikan
64767,Kesehatan
120612,Kesehatan
47110,Lainnya
69605,Kesehatan
9580,Pendidikan
205987,Pendidikan
170676,Pendidikan
271594,Kesehatan
79825,Kesehatan
295354,Pendidikan
165867,Pendidikan
41554,Lainnya
46930,Pendidikan
113335,Pendidikan
31534,Pendidikan
149669,Pendidikan
234692,Kesehatan
228953,Pendidikan
305636,Kesehatan
112515,Lainnya
24858,Pendidikan
316890,Pendidikan
155498,Kesehatan
34115,Kesehatan
182817,Pendidikan
93737,Lainnya
98382,Lainnya
35556,Kesehatan
244679,Pendidikan
146664,Lainnya
276603,Lainnya
17954,Kesehatan
322583,Kesehatan
246462,Lainnya
118241,Kesehatan
159927,Pendidikan
102912,Lainnya
315583,Pendidikan
320011,Lainnya
191187,Kesehatan
166218,Pendidikan
280497,Pendidikan
23625,Lainnya
110091,Lainnya
197320,Lainnya
235169,Pendidikan
293074,Kesehatan
151551,Kesehatan
312478,Lainnya
25730,Kesehatan
219909,Pendidikan
91101,Kesehatan
53938,Pendidikan
116547,Pendidikan
266324,Kesehatan
298237,Kesehatan
269143,Kesehatan
28847,Kesehatan
280374,Lainnya
111873,Kesehatan
181231,Kesehatan
180279,Pendidikan
283594,Lainnya
66922,Kesehatan
259871,Kesehatan
193525,Lainnya
273794,Lainnya
4126,Lainnya
233447,Pendidikan
123353,Pendidikan
250005,Pendidikan
144585,Kesehatan
159716,Kesehatan
162569,Lainnya
254546,Kesehatan
109428,Lainnya
240775,Lainnya
296794,Lainnya
272560,Kesehatan
295669,Lainnya
313846,Kesehatan
238499,Pendidikan
120977,Kesehatan
50871,Kesehatan
193421,Pendidikan
20362,Pendidikan
23641,Kesehatan
158149,Pendidikan
282462,Pendidikan
5482,Kesehatan
243006,Pendidikan
51899,Lainnya
42992,Pendidikan
205138,Lainnya
279243,Kesehatan
195715,Kesehatan
213158,Pendidikan
287816,Pendidikan
141860,Pendidikan
121693,Lainnya
324359,Lainnya
263942,Pendidikan
224430,Pendidikan
14660,Kesehatan
191794,Lainnya
107610,Kesehatan
125716,Pendidikan
164086,Kesehatan
260898,Kesehatan
254260,Lainnya
209110,Pendidikan
82733,Kesehatan
279483,Kesehatan
23308,Kesehatan
116369,Kesehatan
56512,Kesehatan
260256,Pendidikan
156523,Kesehatan
315388,Lainnya
144759,Pendidikan
122116,Lainnya
24471,Kesehatan
138304,Kesehatan
89445,Pendidikan
7368,Pendidikan
110068,Kesehatan
144098,Pendidikan
239483,Kesehatan
278400,Pendidikan
80545,Kesehatan
116373,Lainnya
173291,Kesehatan
88613,Kesehatan
305480,Kesehatan
209704,Lainnya
142205,Lainnya
144245,Lainnya
299451,Kesehatan
54691,Pendidikan
94602,Kesehatan
159144,Pendidikan
189913,Lainnya
167574,Kesehatan
185773,Pendidikan
205217,Lainnya
262286,Lainnya
219144,Kesehatan
212910,Pendidikan
213077,Kesehatan
309387,Pendidikan
295485,Lainnya
174999,Lainnya
287233,Lainnya
93276,Kesehatan
184077,Lainnya
87501,Lainnya
81505,Pendidikan
128737,Lainnya
259534,Lainnya
266870,Pendidikan
243782,Kesehatan
112234,Lainnya
237993,Lainnya
66716,Pendidikan
233267,Kesehatan
80775,Pendidikan
289655,Kesehatan
190644,Pendidikan
64581,Kesehatan
35891,Lainnya
157159,Lainnya
52698,Pendidikan
45600,Pendidikan
44016,Lainnya
129449,Pendidikan
63032,Kesehatan
216806,Lainnya
67694,Pendidikan
41727,Kesehatan
146330,Pendidikan
297894,Kesehatan
56734,Pendidikan
179402,Kesehatan
324525,Kesehatan
182940,Lainnya
279152,Kesehatan
44462,Kesehatan
33587,Kesehatan
185734,Kesehatan
201009,Kesehatan
318567,Kesehatan
15194,Pendidikan
152440,Kesehatan
32690,Pendidikan
24731,Kesehatan
279844,Lainnya
78031,Lainnya
46629,Lainnya
199380,Lainnya
112418,Kesehatan
215939,Pendidikan
239321,Kesehatan
26329,Kesehatan
1612,Lainnya
247504,Lainnya
172941,Kesehatan
194490,Pendidikan
159420,Kesehatan
160448,Lainnya
137165,Kesehatan
234936,Lainnya
95349,Pendidikan
65984,Kesehatan
266597,Pendidikan
321444,Kesehatan
210464,Kesehatan
302002,Pendidikan
170388,Kesehatan
278993,Lainnya
41744,Lainnya
144440,Lainnya
10892,Pendidikan
19621,Pendidikan
93810,Kesehatan
1090,Kesehatan
313999,Pendidikan
223399,Kesehatan
145683,Pendidikan
91140,Lainnya
243887,Kesehatan
246646,Kesehatan
152849,Kesehatan
197353,Lainnya
91310,Kesehatan
87297,Pendidikan
155275,Pendidikan
214781,Lainnya
178968,Pendidikan
275200,Kesehatan
50748,Lainnya
248354,Lainnya
98863,Pendidikan
145391,Kesehatan
277426,Kesehatan
3673,Kesehatan
63206,Pendidikan
141267,Kesehatan
299371,Lainnya
142112,Lainnya
42196,Pendidikan
253347,Kesehatan
136560,Lainnya
16087,Kesehatan
102774,Kesehatan
8862,Kesehatan
281122,Pendidikan
34901,Pendidikan
140422,Kesehatan
34580,Kesehatan
321566,Pendidikan
96950,Pendidikan
93119,Lainnya
239175,Pendidikan
108111,Lainnya
252598,Kesehatan
197303,Kesehatan
96530,Kesehatan
148111,Lainnya
114924,Pendidikan
99067,Lainnya
102012,Kesehatan
59766,Kesehatan
227054,Kesehatan
222443,Lainnya
98271,Kesehatan
27891,Kesehatan
54260,Lainnya
292581,Pendidikan
239498,Lainnya
270463,Pendidikan
19699,Kesehatan
294225,Kesehatan
81632,Pendidikan
99427,Pendidikan
56078,Pendidikan
67322,Lainnya
261090,Lainnya
316109,Kesehatan
290964,Pendidikan
256752,Lainnya
191932,Kesehatan
31913,Lainnya
255003,Kesehatan
158841,Pendidikan
267181,Kesehatan
185580,Kesehatan
196715,Kesehatan
216539,Kesehatan
36557,Kesehatan
268928,Pendidikan
307486,Pendidikan
313455,Kesehatan
139407,Pendidikan
266201,Kesehatan
114968,Pendidikan
215472,Pendidikan
68976,Kesehatan
39533,Lainnya
147856,Pendidikan
67695,Pendidikan
